inventory_id,warehouse_id,warehouse_city,warehouse_state,product_id,available_stock,reserved_stock,safety_stock,reorder_level,inventory_status,last_updated
INV028215,WH006,Salvador,BA,f0d9237c058130a54eb81854ce88b760,407,27,30,30,IN_STOCK,2018-12-07 17:00:00
INV028216,WH001,Sao Paulo,SP,4f6ae72300149b456bf01427a2838c2c,223,26,30,50,IN_STOCK,2018-10-09 07:00:00
INV028217,WH001,Sao Paulo,SP,301cfe3b10ca8a9e1a1fda2f36bf9142,308,0,10,20,IN_STOCK,2018-11-06 17:00:00
INV028218,WH005,Porto Alegre,RS,c4282015d858b8d5c14c1ec6b9000664,107,23,30,50,IN_STOCK,2018-10-10 20:00:00
INV028219,WH002,Rio de Janeiro,RJ,bff8e92614de3cad72017feb6c6a3294,151,1,30,75,IN_STOCK,2018-10-13 15:00:00
INV028220,WH003,Belo Horizonte,MG,8d746e360a815705bef8e23eda6d4aa5,325,32,15,75,IN_STOCK,2018-11-28 02:00:00
INV028221,WH003,Belo Horizonte,MG,950ea5e8d99762513bc4841fee9e7225,9,5,30,20,LOW_STOCK,2018-12-26 14:00:00
INV028222,WH005,Porto Alegre,RS,9a36ef546bfd8ad2c01c308dcfe4084f,163,24,25,50,IN_STOCK,2018-12-19 03:00:00
INV028223,WH006,Salvador,BA,809bc73ee4f939dfc94b7402962fb531,160,12,10,40,IN_STOCK,2018-10-04 20:00:00
INV028224,WH005,Porto Alegre,RS,b0ea6f97e1aecad7903455638ece5a26,346,7,10,30,IN_STOCK,2018-10-05 13:00:00
INV028225,WH004,Curitiba,PR,1fc3aadb8bb11f56f13ea8999066bd81,325,35,15,40,IN_STOCK,2018-10-30 09:00:00
INV028226,WH006,Salvador,BA,785ca50096466547f93836e61beb7424,28,13,10,50,LOW_STOCK,2018-12-23 10:00:00
INV028227,WH003,Belo Horizonte,MG,b01f4da94c7769d2d4f404b5686695bb,190,35,20,50,IN_STOCK,2018-12-02 16:00:00
INV028228,WH006,Salvador,BA,cc73dc77ba952afd7940214d39d23865,232,19,25,30,IN_STOCK,2018-12-30 23:00:00
INV028229,WH003,Belo Horizonte,MG,e500a9395078ba5b59387db0dbee0063,440,4,15,75,IN_STOCK,2018-10-10 08:00:00
INV028230,WH004,Curitiba,PR,765aad1a3fbe1a03fbfe57eda8a1ac75,81,13,20,30,IN_STOCK,2018-11-22 14:00:00
INV028231,WH002,Rio de Janeiro,RJ,7037ab6505f028103214580cac828445,343,13,30,20,IN_STOCK,2018-11-30 16:00:00
INV028232,WH002,Rio de Janeiro,RJ,f105318b219b352b992001c976c847b1,0,0,15,75,OUT_OF_STOCK,2018-10-14 20:00:00
INV028233,WH003,Belo Horizonte,MG,fc5dd987f12a7b823a76a44aa1ba88f6,171,0,15,40,IN_STOCK,2018-11-24 19:00:00
INV028234,WH003,Belo Horizonte,MG,16afd9cf37e1b340bc46822fdd8240aa,149,11,20,75,IN_STOCK,2018-12-26 04:00:00
INV028235,WH004,Curitiba,PR,35f9df7e049ca5ca029f70ec5392e51c,460,12,20,30,IN_STOCK,2018-10-13 05:00:00
INV028236,WH004,Curitiba,PR,2b97fe4500ceb4d2151ef8a5439876ff,0,0,20,30,OUT_OF_STOCK,2018-11-30 10:00:00
INV028237,WH006,Salvador,BA,cf0597239f82780f3f450347a36cdff1,160,17,25,75,IN_STOCK,2018-12-21 07:00:00
INV028238,WH001,Sao Paulo,SP,7de84fd574b291fd6dc71f84c8c5120c,279,25,10,30,IN_STOCK,2018-12-08 15:00:00
INV028239,WH001,Sao Paulo,SP,26dbcaad027ebbead6bb387c7d68abca,174,16,15,40,IN_STOCK,2018-11-08 14:00:00
INV028240,WH002,Rio de Janeiro,RJ,40c15dd86886c8e9cedabb4dadcece62,14,14,25,40,LOW_STOCK,2018-11-27 10:00:00
INV028241,WH003,Belo Horizonte,MG,57d5fd37a8452e7577b5eeb0186caba5,167,39,20,75,IN_STOCK,2018-12-20 06:00:00
INV028242,WH006,Salvador,BA,fdb7db3bff9c924c80ae39b6cd2e82a7,435,8,10,50,IN_STOCK,2018-12-06 19:00:00
INV028243,WH005,Porto Alegre,RS,3123d203ca9657c774597d1d43b63da8,169,5,30,40,IN_STOCK,2018-11-29 16:00:00
INV028244,WH004,Curitiba,PR,6afab9e71cf3c11c8baa174027ef4312,237,24,30,40,IN_STOCK,2018-12-05 04:00:00
INV028245,WH001,Sao Paulo,SP,3489d3fae282f7944399bc697554a1e5,159,17,15,50,IN_STOCK,2018-12-12 19:00:00
INV028246,WH004,Curitiba,PR,e4bc98f06b9893b763bb17a152219b87,490,4,20,50,IN_STOCK,2018-12-04 14:00:00
INV028247,WH005,Porto Alegre,RS,c9c455f9fd8ca66d3ff7f90a249753b4,183,39,15,20,IN_STOCK,2018-11-03 03:00:00
INV028248,WH005,Porto Alegre,RS,671daae289ba175770580ddd6240ef76,17,6,20,30,LOW_STOCK,2018-10-27 18:00:00
INV028249,WH005,Porto Alegre,RS,3a7d90845985f39048815a6939c56be4,222,19,25,75,IN_STOCK,2018-10-28 14:00:00
INV028250,WH003,Belo Horizonte,MG,2313473f41d436067b860c4b890924dd,15,9,20,50,LOW_STOCK,2018-10-08 12:00:00
INV028251,WH004,Curitiba,PR,8e5df2342ebb6cbf946991fd829a2c37,178,21,20,40,IN_STOCK,2018-10-12 10:00:00
INV028252,WH001,Sao Paulo,SP,425db55cb3b0f5b18a2d9964da31c3c0,265,18,25,75,IN_STOCK,2018-12-25 04:00:00
INV028253,WH001,Sao Paulo,SP,ea52b0eb372ab5874186bd7da72c2db4,181,27,15,50,IN_STOCK,2018-12-04 08:00:00
INV028254,WH003,Belo Horizonte,MG,d5889e40a08a57aff04de227408ed197,486,17,10,40,IN_STOCK,2018-12-13 21:00:00
INV028255,WH005,Porto Alegre,RS,fa9adbf599801a9b1f081da9bf514fb1,240,8,25,40,IN_STOCK,2018-10-22 22:00:00
INV028256,WH002,Rio de Janeiro,RJ,4535b0e1091c278dfd193e5a1d63b39f,96,0,30,75,IN_STOCK,2018-10-22 07:00:00
INV028257,WH004,Curitiba,PR,4fb209073dc2ab6a6d3c259a7c285501,379,4,10,75,IN_STOCK,2018-11-06 14:00:00
INV028258,WH006,Salvador,BA,1a657b37e6e9a1ad8dfc98c1820a3fef,215,10,30,40,IN_STOCK,2018-12-18 17:00:00
INV028259,WH005,Porto Alegre,RS,c6d0daec0037d0ac4ee036ddff197b35,12,2,10,40,LOW_STOCK,2018-11-18 04:00:00
INV028260,WH003,Belo Horizonte,MG,09c7dc149e2a06a6fe9f873343f240e1,0,0,30,75,OUT_OF_STOCK,2018-11-17 03:00:00
INV028261,WH001,Sao Paulo,SP,1027d3061ac141bbb2ea003c63dc3d66,211,9,10,20,IN_STOCK,2018-10-06 23:00:00
INV028262,WH001,Sao Paulo,SP,ce066f4a83649651549d717c9b566816,76,33,10,50,IN_STOCK,2018-10-29 06:00:00
INV028263,WH001,Sao Paulo,SP,72461dcd49c85b6c618dcf915d7aa0c9,25,19,25,75,LOW_STOCK,2018-10-30 16:00:00
INV028264,WH004,Curitiba,PR,4d07b8f45de0eab0f3a44af37386764c,391,3,15,50,IN_STOCK,2018-12-01 02:00:00
INV028265,WH004,Curitiba,PR,cc28101310964f961bf1086fa0ffc922,84,10,15,30,IN_STOCK,2018-12-09 05:00:00
INV028266,WH001,Sao Paulo,SP,e06506f28cebdffaab496680a2ed3a3e,411,14,20,20,IN_STOCK,2018-12-04 20:00:00
INV028267,WH002,Rio de Janeiro,RJ,d4b5a373a1760ab3e5b3abfbf78d654c,184,15,15,40,IN_STOCK,2018-12-22 23:00:00
INV028268,WH005,Porto Alegre,RS,ec43cd2a8e402d3a2f01f4404e717a37,282,26,20,20,IN_STOCK,2018-10-15 05:00:00
INV028269,WH006,Salvador,BA,986551a629c57419d4d2b74cdefc34dd,90,15,30,30,IN_STOCK,2018-12-25 01:00:00
INV028270,WH006,Salvador,BA,f3663060e64c25fba789fe033263da67,297,13,10,50,IN_STOCK,2018-12-29 21:00:00
INV028271,WH002,Rio de Janeiro,RJ,8c22b9ad6943f7dfc87fde6fb92ab133,262,6,10,50,IN_STOCK,2018-10-13 01:00:00
INV028272,WH005,Porto Alegre,RS,8b50377e6ef3606c6e606ca0289d5f34,253,38,25,40,IN_STOCK,2018-12-23 08:00:00
INV028273,WH001,Sao Paulo,SP,febd6c8a7d546c876948428261e500e0,415,9,10,40,IN_STOCK,2018-10-20 19:00:00
INV028274,WH001,Sao Paulo,SP,e936308f97d9eea5a750bea27dcfc6ec,190,10,15,40,IN_STOCK,2018-12-03 04:00:00
INV028275,WH001,Sao Paulo,SP,19652da3a9b3cf78255f933ad658ed72,416,29,15,40,IN_STOCK,2018-11-04 00:00:00
INV028276,WH003,Belo Horizonte,MG,95ed9ac528aa2547407e6dff356c12ba,493,39,10,20,IN_STOCK,2018-11-28 17:00:00
INV028277,WH002,Rio de Janeiro,RJ,dc387d493524242e32ec63d1073e98f7,423,4,15,50,IN_STOCK,2018-10-10 04:00:00
INV028278,WH001,Sao Paulo,SP,0e996644bf2835621ca00f6f86c4c521,291,18,15,75,IN_STOCK,2018-10-10 04:00:00
INV028279,WH003,Belo Horizonte,MG,0193fc18d9a6e9b9b0b3a41768fefa12,150,4,25,75,IN_STOCK,2018-11-14 09:00:00
INV028280,WH005,Porto Alegre,RS,a9f3dae2526ca165178dfde0798b9b9c,460,35,15,75,IN_STOCK,2018-12-26 12:00:00
INV028281,WH004,Curitiba,PR,a05cb51baea18a96afc106768b3f5e6e,308,2,20,40,IN_STOCK,2018-12-24 01:00:00
INV028282,WH001,Sao Paulo,SP,9efcd67b3172c3165895c68c92b7df98,0,0,25,0,DISCONTINUED,2018-11-22 00:00:00
INV028283,WH002,Rio de Janeiro,RJ,777ce6cfb2608acfd20cd07f80094e72,0,0,25,75,OUT_OF_STOCK,2018-11-23 04:00:00
INV028284,WH003,Belo Horizonte,MG,b61a33788606a4ce2fda0452722283d1,249,34,30,20,IN_STOCK,2018-12-15 21:00:00
INV028285,WH003,Belo Horizonte,MG,a019a033dc14cb9c338e4adf48706932,418,32,30,50,IN_STOCK,2018-10-05 14:00:00
INV028286,WH005,Porto Alegre,RS,d90b49224b5d6eb131a51e53824934d3,354,1,15,30,IN_STOCK,2018-12-25 09:00:00
INV028287,WH002,Rio de Janeiro,RJ,f45fb880d81ab0eb6ffc1f6f3edc3f59,0,0,10,0,DISCONTINUED,2018-12-16 16:00:00
INV028288,WH003,Belo Horizonte,MG,a5ae8400fc9fcacd4af585a57bbf264a,166,40,10,20,IN_STOCK,2018-12-13 14:00:00
INV028289,WH002,Rio de Janeiro,RJ,a29c670cb6c4fb685d04410dbbd6d5b2,398,1,10,30,IN_STOCK,2018-12-03 10:00:00
INV028290,WH006,Salvador,BA,f9e110c72727fb5733e1a7e6a7a230c5,192,31,20,20,IN_STOCK,2018-12-07 05:00:00
INV028291,WH003,Belo Horizonte,MG,20518c6950587eb5e8f02dad2fa0d685,215,36,15,30,IN_STOCK,2018-12-19 11:00:00
INV028292,WH004,Curitiba,PR,96ce363b8a694e8e298a9687a2f7cc02,152,5,30,30,IN_STOCK,2018-12-11 22:00:00
INV028293,WH004,Curitiba,PR,aba85c958ea6774626886041ac01acf1,72,8,15,20,IN_STOCK,2018-11-10 04:00:00
INV028294,WH006,Salvador,BA,8b2324a023b9cc0dce6e05c530b5f2b4,279,23,15,30,IN_STOCK,2018-10-07 01:00:00
INV028295,WH001,Sao Paulo,SP,d3eefa9daaea7502738b8e7f04142165,370,20,30,50,IN_STOCK,2018-10-03 13:00:00
INV028296,WH002,Rio de Janeiro,RJ,d69408a3490a22fb1da73f2a6232b8db,13,2,20,50,LOW_STOCK,2018-12-05 01:00:00
INV028297,WH001,Sao Paulo,SP,afdb767518be8262cd10a02f08c15a9a,275,3,20,50,IN_STOCK,2018-12-10 14:00:00
INV028298,WH002,Rio de Janeiro,RJ,f4621f8ad6f54a2e3c408884068be46d,107,27,10,50,IN_STOCK,2018-10-10 18:00:00
INV028299,WH006,Salvador,BA,218de70a5a63ca13ad448aa4706d8ce1,418,4,20,30,IN_STOCK,2018-10-25 10:00:00
INV028300,WH001,Sao Paulo,SP,dceb3f67aef3484498a7caa4ba50f484,150,28,10,30,IN_STOCK,2018-12-14 06:00:00
INV028301,WH001,Sao Paulo,SP,5b685cb0e36ab67e60afdaf2d784e2ed,419,31,15,50,IN_STOCK,2018-11-20 08:00:00
INV028302,WH006,Salvador,BA,fc6ba6bf4b28fdad575e27b56cafe176,255,39,10,20,IN_STOCK,2018-10-23 22:00:00
INV028303,WH003,Belo Horizonte,MG,57a40ebc5f8a0fdaa5e195b39bbeb2d5,437,23,20,50,IN_STOCK,2018-10-19 22:00:00
INV028304,WH005,Porto Alegre,RS,e5e8d1321d9ce88718c1ab0c7308931b,184,34,10,30,IN_STOCK,2018-12-11 21:00:00
INV028305,WH003,Belo Horizonte,MG,38d3d8beb882d46c0ecbd12cf224753f,5,2,30,40,LOW_STOCK,2018-11-23 00:00:00
INV028306,WH004,Curitiba,PR,067e1aaf685cc3da73e97a0abf22561c,66,2,15,40,IN_STOCK,2018-12-27 17:00:00
INV028307,WH003,Belo Horizonte,MG,7cf06eb02a976fb3570fe67d117d75d8,238,22,20,50,IN_STOCK,2018-12-09 13:00:00
INV028308,WH002,Rio de Janeiro,RJ,4d58a1ff101eae5005f818b97740335e,394,34,15,75,IN_STOCK,2018-11-26 11:00:00
INV028309,WH004,Curitiba,PR,f9f260f8a0d16df18bcc7248495d779c,144,37,15,30,IN_STOCK,2018-10-29 14:00:00
INV028310,WH005,Porto Alegre,RS,4ce9ab528124f89e091b17d11aa2e97c,492,29,15,40,IN_STOCK,2018-12-13 23:00:00
INV028311,WH001,Sao Paulo,SP,0b5b70d1e74c4539deb5a21edb179d9f,155,23,10,40,IN_STOCK,2018-10-12 00:00:00
INV028312,WH006,Salvador,BA,90016d83b9e19d66e40e2c65ae5b31e2,209,1,25,75,IN_STOCK,2018-10-03 00:00:00
INV028313,WH003,Belo Horizonte,MG,a84d0660dbffebf352aefbf1a6b18d00,220,22,30,50,IN_STOCK,2018-11-04 22:00:00
INV028314,WH002,Rio de Janeiro,RJ,ea9394ab60edfa4cca87947a938e8046,0,0,20,20,OUT_OF_STOCK,2018-12-27 20:00:00
INV028315,WH005,Porto Alegre,RS,9a2659459e90b81f2894abe1c615597e,356,36,20,50,IN_STOCK,2018-12-14 14:00:00
INV028316,WH002,Rio de Janeiro,RJ,9453bde60c4ee52155c963641736cfc5,28,11,15,75,LOW_STOCK,2018-11-25 13:00:00
INV028317,WH004,Curitiba,PR,451f60a1af05c5bef8d9e93fe847f6bc,412,37,15,75,IN_STOCK,2018-10-26 18:00:00
INV028318,WH004,Curitiba,PR,f5131289ca7eab9700015f6e8bfa8e41,278,28,15,40,IN_STOCK,2018-12-24 05:00:00
INV028319,WH006,Salvador,BA,dc2545fc32f14631d0b524afc25595ac,278,16,10,40,IN_STOCK,2018-12-13 23:00:00
INV028320,WH002,Rio de Janeiro,RJ,65e6eb6259c9963d133eae35ca1ee2cd,474,40,15,75,IN_STOCK,2018-12-30 22:00:00
INV028321,WH002,Rio de Janeiro,RJ,c71b272a9d3fdc479b5684a3d48fd8a6,331,24,25,40,IN_STOCK,2018-12-07 19:00:00
INV028322,WH001,Sao Paulo,SP,e649a85841d392b8d1f6b31233baff82,48,23,15,30,IN_STOCK,2018-11-21 17:00:00
INV028323,WH003,Belo Horizonte,MG,82d7b276f49e72ffce78d10b20518808,441,30,25,75,IN_STOCK,2018-11-24 17:00:00
INV028324,WH001,Sao Paulo,SP,76ddffabf65608c9e0cfce92e390a193,0,0,20,40,OUT_OF_STOCK,2018-12-28 05:00:00
INV028325,WH005,Porto Alegre,RS,fa93c0bb0bce886ddae9cb218afb8033,254,27,25,50,IN_STOCK,2018-11-14 15:00:00
INV028326,WH003,Belo Horizonte,MG,938f95c14baec1a1fd57ce55ab5a8af5,0,0,15,30,OUT_OF_STOCK,2018-10-03 22:00:00
INV028327,WH001,Sao Paulo,SP,de170bfa7e0f492c75a0f270fc44f629,133,29,20,20,IN_STOCK,2018-10-10 12:00:00
INV028328,WH002,Rio de Janeiro,RJ,fb3b0e9c8d99008c78174e748b84091e,45,32,10,50,LOW_STOCK,2018-12-03 09:00:00
INV028329,WH003,Belo Horizonte,MG,6f6d0c21d57a3bac0a6dc84cae4c0bcb,218,17,30,75,IN_STOCK,2018-12-24 12:00:00
INV028330,WH001,Sao Paulo,SP,d7718dae97c4e5cbbfbfc528873b43db,260,20,25,40,IN_STOCK,2018-12-29 09:00:00
INV028331,WH001,Sao Paulo,SP,509fefd029493821b4be744a1b333694,119,18,10,75,IN_STOCK,2018-12-13 00:00:00
INV028332,WH003,Belo Horizonte,MG,74ab21b84ab4ccc188721da75b439526,291,24,15,50,IN_STOCK,2018-10-06 07:00:00
INV028333,WH003,Belo Horizonte,MG,a9008cd162e8e98ef1a087a797df2fd9,153,34,15,50,IN_STOCK,2018-12-19 13:00:00
INV028334,WH004,Curitiba,PR,04601b648d7d2dcae6e285a41e276a3f,347,6,20,40,IN_STOCK,2018-12-08 21:00:00
INV028335,WH005,Porto Alegre,RS,2271f1b02a9f6a019017bc05f7a8b8ef,1,1,20,30,LOW_STOCK,2018-10-16 15:00:00
INV028336,WH002,Rio de Janeiro,RJ,818c2f4d29b94c0600bbc109c6fa0efd,222,21,30,30,IN_STOCK,2018-10-04 09:00:00
INV028337,WH004,Curitiba,PR,8e34d37d0547fe71f31302e48464eb73,203,25,30,20,IN_STOCK,2018-12-14 03:00:00
INV028338,WH002,Rio de Janeiro,RJ,eafd9a0449e971ceb703ad2275e0fcba,459,36,15,75,IN_STOCK,2018-10-08 04:00:00
INV028339,WH006,Salvador,BA,f1b094f93ebed1272928238b76d8933b,16,2,10,20,LOW_STOCK,2018-11-04 02:00:00
INV028340,WH002,Rio de Janeiro,RJ,0b01d053a0d36c3f3ea27d74f5e5702c,441,25,30,30,IN_STOCK,2018-10-25 19:00:00
INV028341,WH001,Sao Paulo,SP,b44076f8988fe82b676a754e798ab0f9,136,5,15,40,IN_STOCK,2018-10-28 05:00:00
INV028342,WH002,Rio de Janeiro,RJ,39ec33e08b0f9ffb9767b819f8588361,172,10,30,20,IN_STOCK,2018-12-15 08:00:00
INV028343,WH005,Porto Alegre,RS,78faa2bfe133a88e37566b739a19ced7,299,11,15,40,IN_STOCK,2018-10-04 19:00:00
INV028344,WH004,Curitiba,PR,0b3a130c2e54aecf33e3e1955fbeeb00,233,19,25,20,IN_STOCK,2018-12-09 05:00:00
INV028345,WH001,Sao Paulo,SP,81e7937893af4703d4d14ca3e3765b59,377,27,15,50,IN_STOCK,2018-12-19 18:00:00
INV028346,WH002,Rio de Janeiro,RJ,466d263ce8b7bd275003ee2104428127,0,0,20,40,OUT_OF_STOCK,2018-10-27 08:00:00
INV028347,WH002,Rio de Janeiro,RJ,93d23871be3281f1b1ee4962ecfd791b,87,36,10,40,IN_STOCK,2018-11-19 01:00:00
INV028348,WH005,Porto Alegre,RS,ccadfeab525a9eb1569983b66e5075c4,158,13,20,75,IN_STOCK,2018-10-14 05:00:00
INV028349,WH001,Sao Paulo,SP,ce206508ba2f59e6c84d2c85ea6c8af6,297,4,20,20,IN_STOCK,2018-12-03 15:00:00
INV028350,WH006,Salvador,BA,ec1faa2edc27ce32372fee59d1f9e969,487,1,20,75,IN_STOCK,2018-10-16 09:00:00
INV028351,WH005,Porto Alegre,RS,c155f6ba0dae0f11299f1e33fafdea65,19,15,25,75,LOW_STOCK,2018-12-08 11:00:00
INV028352,WH006,Salvador,BA,c42caa5da059e67badc89b89ac1dde34,437,39,15,20,IN_STOCK,2018-10-09 18:00:00
INV028353,WH004,Curitiba,PR,83dc3ac4a306a4d891b211d29ed774db,427,8,25,30,IN_STOCK,2018-11-12 08:00:00
INV028354,WH002,Rio de Janeiro,RJ,b76364870c38ddd7dcc9dd9ab5abeeb4,106,26,25,40,IN_STOCK,2018-12-26 17:00:00
INV028355,WH005,Porto Alegre,RS,5838a44de26ad6bec79e134324dca7b6,45,9,30,30,IN_STOCK,2018-11-25 23:00:00
INV028356,WH005,Porto Alegre,RS,2b404a26ab8bb829250810315a2af34f,357,25,15,30,IN_STOCK,2018-12-13 05:00:00
INV028357,WH002,Rio de Janeiro,RJ,45823c2a94ab8eb5c273ab64bcb05e01,171,17,30,75,IN_STOCK,2018-10-19 18:00:00
INV028358,WH002,Rio de Janeiro,RJ,e320966c24d4de5668a3de9f455ec156,157,13,25,40,IN_STOCK,2018-10-02 09:00:00
INV028359,WH001,Sao Paulo,SP,5215eef690e61a0c178ed552e6e2d06a,142,29,25,20,IN_STOCK,2018-11-20 22:00:00
INV028360,WH002,Rio de Janeiro,RJ,04120fb9b3f90600e5ae1f2a2cde53e3,313,12,15,30,IN_STOCK,2018-12-20 09:00:00
INV028361,WH005,Porto Alegre,RS,f32ccb00285b3be848ab904c4c0d1980,15,6,15,50,LOW_STOCK,2018-10-06 21:00:00
INV028362,WH005,Porto Alegre,RS,f343690217692891e7a092d5c1e5eef7,318,35,30,30,IN_STOCK,2018-11-24 06:00:00
INV028363,WH001,Sao Paulo,SP,9a0620ddaf3055b7e588e936e036a529,141,9,10,50,IN_STOCK,2018-12-10 05:00:00
INV028364,WH006,Salvador,BA,db32d8826a7126c0c59d511a62de9a8c,15,8,30,20,LOW_STOCK,2018-10-04 19:00:00
INV028365,WH006,Salvador,BA,6f94d1ea7222b24539f27b23dc84c64d,420,22,10,20,IN_STOCK,2018-12-20 01:00:00
INV028366,WH003,Belo Horizonte,MG,462b89aad33e9b762cff8fd20db1fdcb,249,25,25,40,IN_STOCK,2018-11-02 22:00:00
INV028367,WH006,Salvador,BA,52b1c0366d4346d02fe4ca6e7c88e32e,180,23,30,40,IN_STOCK,2018-12-08 10:00:00
INV028368,WH004,Curitiba,PR,c22ae79dc52790933cd1b5e129b893ee,0,0,10,0,DISCONTINUED,2018-10-02 01:00:00
INV028369,WH004,Curitiba,PR,457d976782cfef787ee35098bc9e4624,219,21,25,50,IN_STOCK,2018-11-28 16:00:00
INV028370,WH002,Rio de Janeiro,RJ,afa84cb6eed9017e3477fbc1a38e7a9a,217,16,30,30,IN_STOCK,2018-12-12 02:00:00
INV028371,WH004,Curitiba,PR,c6e4094f85503e051a1ae5e213d5d1ba,9,5,25,50,LOW_STOCK,2018-10-08 02:00:00
INV028372,WH002,Rio de Janeiro,RJ,0bbfbce1edd4c12c0a15b6b5dfba409f,114,5,30,50,IN_STOCK,2018-11-11 01:00:00
INV028373,WH004,Curitiba,PR,4af41a3530a95522cbfcff5ad13522eb,450,13,30,30,IN_STOCK,2018-12-22 22:00:00
INV028374,WH005,Porto Alegre,RS,84c7330da95da86fa555e15070a8b1d3,61,13,15,30,IN_STOCK,2018-12-24 17:00:00
INV028375,WH002,Rio de Janeiro,RJ,72b1dd0754a71db3f7b7dd8f776cd84a,130,10,10,50,IN_STOCK,2018-11-17 16:00:00
INV028376,WH005,Porto Alegre,RS,1ca99da10c4b800de39096631ed2e773,244,33,25,30,IN_STOCK,2018-10-07 15:00:00
INV028377,WH005,Porto Alegre,RS,67d81560abfd28c61d461cae585f0fe2,4,0,25,75,LOW_STOCK,2018-10-06 00:00:00
INV028378,WH006,Salvador,BA,658189cd5485002bcbcf43081e91581d,333,7,25,50,IN_STOCK,2018-10-03 22:00:00
INV028379,WH001,Sao Paulo,SP,65f7d28684bc62da5693c88fbda94ef9,325,37,10,20,IN_STOCK,2018-11-11 08:00:00
INV028380,WH006,Salvador,BA,e7ca7e339dceadbc564c89d4eb24c91c,69,3,10,30,IN_STOCK,2018-11-08 00:00:00
INV028381,WH001,Sao Paulo,SP,9936c3716215696c695cfc6e181b64f4,310,18,10,20,IN_STOCK,2018-10-07 04:00:00
INV028382,WH006,Salvador,BA,7755106d0e62f58f17df7f06db8751da,243,34,10,20,IN_STOCK,2018-10-28 06:00:00
INV028383,WH006,Salvador,BA,f517e42dd0e3a8d6797dbd1010416447,206,3,25,50,IN_STOCK,2018-10-25 23:00:00
INV028384,WH002,Rio de Janeiro,RJ,9e3cd8c8eaad7f37cfcb439d309ec905,166,20,30,40,IN_STOCK,2018-11-17 07:00:00
INV028385,WH001,Sao Paulo,SP,1f08ab38da3a77a8e0bd17e63df35827,489,11,10,20,IN_STOCK,2018-11-19 00:00:00
INV028386,WH002,Rio de Janeiro,RJ,d455f7ee2636294c52a691b98c06247f,230,5,15,20,IN_STOCK,2018-12-02 17:00:00
INV028387,WH001,Sao Paulo,SP,6e4abd8bd0f6bb6b4eadd011199af836,407,39,15,75,IN_STOCK,2018-10-14 12:00:00
INV028388,WH005,Porto Alegre,RS,3cc7ec95300ba6432c64f0b12673bae6,421,22,25,30,IN_STOCK,2018-11-28 23:00:00
INV028389,WH001,Sao Paulo,SP,d99a9035db5875b38e59f9f55b9548f1,273,17,25,75,IN_STOCK,2018-12-06 16:00:00
INV028390,WH005,Porto Alegre,RS,20531b0644a0719b8d506c4db3c56609,486,24,10,75,IN_STOCK,2018-12-30 17:00:00
INV028391,WH002,Rio de Janeiro,RJ,853ece231e7141c4e815d687c68c6b7d,207,34,10,30,IN_STOCK,2018-10-18 16:00:00
INV028392,WH001,Sao Paulo,SP,f40136f242faf929007cdb238c302208,231,24,10,20,IN_STOCK,2018-12-21 15:00:00
INV028393,WH004,Curitiba,PR,cdb2152dbfd2aba4877dec3532c819e7,155,19,20,75,IN_STOCK,2018-10-29 02:00:00
INV028394,WH001,Sao Paulo,SP,8cb9da14221c0256f8f965c7c07cdcf6,228,8,15,30,IN_STOCK,2018-11-16 13:00:00
INV028395,WH001,Sao Paulo,SP,cde3bb853ac754da1e3ab62b7c2593a9,0,0,15,40,OUT_OF_STOCK,2018-12-07 05:00:00
INV028396,WH001,Sao Paulo,SP,310806337e8a62be35203aa25d302b08,288,0,30,30,IN_STOCK,2018-12-17 18:00:00
INV028397,WH002,Rio de Janeiro,RJ,e59630cdf7c240d11dd424c08aadbc42,79,8,25,30,IN_STOCK,2018-11-30 01:00:00
INV028398,WH001,Sao Paulo,SP,57f68d17b05e574df89591b08dab6f6a,251,17,30,75,IN_STOCK,2018-11-30 02:00:00
INV028399,WH005,Porto Alegre,RS,c653e7a97b25d05bbe5df45bd142ed5f,324,30,20,30,IN_STOCK,
INV028400,WH005,Porto Alegre,RS,b58f6c70ab1d4e67e904c4003f1d5a5e,487,19,10,20,IN_STOCK,2018-10-18 06:00:00
INV028401,WH003,Belo Horizonte,MG,50b812e0fc60a37b284e9bbbfc7e8fac,414,7,30,75,IN_STOCK,2018-11-28 09:00:00
INV028402,WH004,Curitiba,PR,b375da7781299a4e3ad98187c0bf4044,88,15,15,30,IN_STOCK,2018-11-26 17:00:00
INV028403,WH004,Curitiba,PR,35bc6c77029697004675d3a2ce505916,341,12,15,50,IN_STOCK,2018-11-10 15:00:00
INV028404,WH003,Belo Horizonte,MG,85beb2646748eba31447d10a653938b2,375,5,10,75,IN_STOCK,2018-10-25 06:00:00
INV028405,WH003,Belo Horizonte,MG,d2b458a8b37065aa6e61e0ca41602563,300,26,25,20,IN_STOCK,2018-11-03 02:00:00
INV028406,WH005,Porto Alegre,RS,d99009773ba4802173e603cf715ff382,334,24,30,40,IN_STOCK,2018-11-02 23:00:00
INV028407,WH002,Rio de Janeiro,RJ,e6511545563a2c1c2c48f9e2b150b650,364,6,15,75,IN_STOCK,2018-10-14 10:00:00
INV028408,WH003,Belo Horizonte,MG,5c6a3e484e7aebf406c2045718dea406,475,27,20,50,IN_STOCK,2018-12-11 17:00:00
INV028409,WH003,Belo Horizonte,MG,b0835e7780b8ccb0ee25440576992a23,496,15,25,20,IN_STOCK,2018-12-24 13:00:00
